pair_key,dataset,visibility,clip_id,physical_case_id,frame_index,frame_member,gt_member,frame_size,gt_size,external_case_id,cluster_id,sampling_rank_within_case,sampling_hash,source_split_label,precontamination_status
testeasydataset/unseen/case60/case_m_20181207092523_0u62372120765622_1_002_001-1_a2_ayy_image0044,TestEasyDataset,Unseen,case60,case60,44,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case60/case_M_20181207092523_0U62372120765622_1_002_001-1_a2_ayy_image0044.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case60/case_M_20181207092523_0U62372120765622_1_002_001-1_a2_ayy_image0044.png,563632,4500,SUNSEG_case60,case60,18,243933feecab84511cf8a52f5c0a98f0b05c6fef3406bdc278e99b4ce1139255,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case60/case_m_20181207092523_0u62372120765622_1_002_001-1_a4_ayy_image0001,TestEasyDataset,Unseen,case60,case60,1,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case60/case_M_20181207092523_0U62372120765622_1_002_001-1_a4_ayy_image0001.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case60/case_M_20181207092523_0U62372120765622_1_002_001-1_a4_ayy_image0001.png,527661,4711,SUNSEG_case60,case60,19,24af4b83e04247310a510add3e469dc36e3e78a34ab3df5eef4c99c14b16342f,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case60/case_m_20181207092523_0u62372120765622_1_002_001-1_a4_ayy_image0012,TestEasyDataset,Unseen,case60,case60,12,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case60/case_M_20181207092523_0U62372120765622_1_002_001-1_a4_ayy_image0012.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case60/case_M_20181207092523_0U62372120765622_1_002_001-1_a4_ayy_image0012.png,457664,4727,SUNSEG_case60,case60,20,26ce15e4ace21917cec677aa04c1a091c31b2f7da9950d4670c9f560eadeabe7,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0006,TestEasyDataset,Unseen,case64,case64,6,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0006.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0006.png,471510,5794,SUNSEG_case64,case64,1,0116bf6827b001f19b10f44797fba6d6ec5d48f5c35b237bf2389cb55927d149,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0053,TestEasyDataset,Unseen,case64,case64,53,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0053.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0053.png,616411,5439,SUNSEG_case64,case64,2,047524a3932c2ffa158f303979392a8828ef49c71ee2e1b3b790e3b7d5560e77,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0001,TestEasyDataset,Unseen,case64,case64,1,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0001.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0001.png,410667,5989,SUNSEG_case64,case64,3,08661c63de009596c0a3eeae60f169e7963d3b6609262dbf6a175380c9ddf582,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0005,TestEasyDataset,Unseen,case64,case64,5,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0005.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0005.png,442291,5789,SUNSEG_case64,case64,4,096b9c49ba1fccb5de92bbcd345516b5274a40ce83250054ebbfadad49f12272,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0056,TestEasyDataset,Unseen,case64,case64,56,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0056.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0056.png,601258,5439,SUNSEG_case64,case64,5,0d2691724a0e154a65ad3d8b4ad88240ae4707c6b6cb3fbcb2773d03ae4b18f4,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0055,TestEasyDataset,Unseen,case64,case64,55,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0055.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0055.png,592306,5439,SUNSEG_case64,case64,6,0d915432727d068c551f6db288da2b60928f16113cb2c790e96416fd2f511d2d,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0019,TestEasyDataset,Unseen,case64,case64,19,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0019.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0019.png,407940,5526,SUNSEG_case64,case64,7,17408910fcb654f8c1bbe3574828a04fa76947a83f9329573072b9a2932acadb,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a13_ayy_image0020,TestEasyDataset,Unseen,case64,case64,20,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a13_ayy_image0020.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a13_ayy_image0020.png,484906,3606,SUNSEG_case64,case64,8,17f0c870a227e41641a4031830123cc3a93949e04099e450a8c6662bf61937d2,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0011,TestEasyDataset,Unseen,case64,case64,11,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0011.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0011.png,549216,5673,SUNSEG_case64,case64,9,1e6a0fec8712ecc5d6400236dea8b68a7b5003f94650c25ccd747df187df450d,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0013,TestEasyDataset,Unseen,case64,case64,13,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0013.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0013.png,453462,5584,SUNSEG_case64,case64,10,22e45ed1623c7b58521f2c8cf01c6874863905bbdee345cf6615685812fff820,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0002,TestEasyDataset,Unseen,case64,case64,2,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0002.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0002.png,445903,6122,SUNSEG_case64,case64,11,285a29b991d3318be44cc4e8d37addf460c37888e6dc1337a77440550b68006f,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0003,TestEasyDataset,Unseen,case64,case64,3,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0003.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0003.png,473576,6000,SUNSEG_case64,case64,12,28884e87f92a19fa841a8b509266c6a1e98b70d2e51d98d4173b5376e8951dbe,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0012,TestEasyDataset,Unseen,case64,case64,12,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0012.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0012.png,552422,5584,SUNSEG_case64,case64,13,2d840660ea74286a9fa4988878934d2a71dbc6ba0ba2c123ed6b6043edd8d730,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0046,TestEasyDataset,Unseen,case64,case64,46,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0046.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0046.png,599478,5439,SUNSEG_case64,case64,14,2dc2e9b7964623233cd634c3971afb3cea9e452a66f8a5cec3101d8e0c2ccef5,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0061,TestEasyDataset,Unseen,case64,case64,61,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0061.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0061.png,605357,5439,SUNSEG_case64,case64,15,2e0cd6199cc1bd8ca4e929816242052763db1cfb24012b1f236c96adde9073ff,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a13_ayy_image0010,TestEasyDataset,Unseen,case64,case64,10,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a13_ayy_image0010.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a13_ayy_image0010.png,451505,3790,SUNSEG_case64,case64,16,31c4196b78e54d4c93a35720e85d96639e4e93faa8c906c3631003e547d139dc,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0045,TestEasyDataset,Unseen,case64,case64,45,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0045.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0045.png,591836,5439,SUNSEG_case64,case64,17,3d478a7bb3d875d79f43ba8131984a62eca8f9afdb62ae48931b9a8971679e57,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a14_ayy_image0004,TestEasyDataset,Unseen,case64,case64,4,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0004.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a14_ayy_image0004.png,390383,6000,SUNSEG_case64,case64,18,40adc9ef9d04d8b84f0d043bc0633f4f4a1c50cbf235361a04dea8331129b77b,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a13_ayy_image0015,TestEasyDataset,Unseen,case64,case64,15,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a13_ayy_image0015.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a13_ayy_image0015.png,442682,3655,SUNSEG_case64,case64,19,42a85ab01b3812c292c02058ad38213af222827c02abbbbf03bbcc936d17cbe0,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case64/case_m_20181213092448_0u62363121315648_1_003_001-1_a13_ayy_image0013,TestEasyDataset,Unseen,case64,case64,13,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a13_ayy_image0013.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case64/case_M_20181213092448_0U62363121315648_1_003_001-1_a13_ayy_image0013.png,457942,3664,SUNSEG_case64,case64,20,42cd9ae708b41c36b10f6b095506d0196aea09583b0efc1492500fdb4cc884fc,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0005,TestEasyDataset,Unseen,case67,case67,5,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0005.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0005.png,353541,5466,SUNSEG_case67,case67,1,0220d11d73c18752b7a7d1447aa455bef3ab36a8a11bac4750703779cfe5fe7d,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a7_ayy_image0022,TestEasyDataset,Unseen,case67,case67,22,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a7_ayy_image0022.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a7_ayy_image0022.png,521814,3903,SUNSEG_case67,case67,2,024240f229d1680cacead95f82f92c0b73d648a9371af88f31337b1680b96126,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0049,TestEasyDataset,Unseen,case67,case67,49,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0049.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0049.png,526201,4197,SUNSEG_case67,case67,3,03d657bd6ca4e38f43dc03fdc42d8d016eabf8751b89f5c284fa4c2f7e4fd63b,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a7_ayy_image0015,TestEasyDataset,Unseen,case67,case67,15,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a7_ayy_image0015.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a7_ayy_image0015.png,400973,3873,SUNSEG_case67,case67,4,04a8711055978a747a7be1cc89c3f6c38958b28a58442ac21baa5dfc0c60b482,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0057,TestEasyDataset,Unseen,case67,case67,57,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0057.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0057.png,595555,5504,SUNSEG_case67,case67,5,05d48c7ceb32a311370f79a56112e4e732ebb71a5548aa345aede9bd6c0c59de,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0016,TestEasyDataset,Unseen,case67,case67,16,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0016.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0016.png,468279,5180,SUNSEG_case67,case67,6,090d8e40b7fa5a4599fe70e7a8c1e5cac37651ba0c4c8d0b7cd373615f29e805,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0002,TestEasyDataset,Unseen,case67,case67,2,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0002.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0002.png,426853,5235,SUNSEG_case67,case67,7,0b12d28fc135599363f0e6f96801b146a02a998f985659372a12d714cb0d441f,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a8_ayy_image0008,TestEasyDataset,Unseen,case67,case67,8,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a8_ayy_image0008.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a8_ayy_image0008.png,384586,4641,SUNSEG_case67,case67,8,0e38938be5384a0ead87d2cec1bc94dd1575617c776731509d0e0be033403874,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0043,TestEasyDataset,Unseen,case67,case67,43,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0043.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0043.png,487451,4152,SUNSEG_case67,case67,9,0e67567935b3e2926270e25f291db382e301c1d829bb0e3a8c1e77250b08eaba,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0010,TestEasyDataset,Unseen,case67,case67,10,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0010.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0010.png,463030,5135,SUNSEG_case67,case67,10,107983d19b1e3c7a88db8338d4ed9a72d21d480cf762b01ced72d682e93be13a,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0008,TestEasyDataset,Unseen,case67,case67,8,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0008.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0008.png,354242,5392,SUNSEG_case67,case67,11,10df6ee34bdb403342a953aaf265003f80186081314e31159bbb49e0243652f9,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0016,TestEasyDataset,Unseen,case67,case67,16,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0016.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0016.png,506680,4773,SUNSEG_case67,case67,12,12a24d7704964722ead3eec4ff3be39208e155d43180dc3e34fba41a883e6cca,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0037,TestEasyDataset,Unseen,case67,case67,37,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0037.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0037.png,520385,4626,SUNSEG_case67,case67,13,13279c8fc7489983050460d278daa6b0d184dcafdae8073e9c35a933c4e2bb8e,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0013,TestEasyDataset,Unseen,case67,case67,13,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0013.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0013.png,473377,5135,SUNSEG_case67,case67,14,1656427e32306469f293a1a4ea88da05a91be855a91b03c9578943f71a623e81,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0032,TestEasyDataset,Unseen,case67,case67,32,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0032.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0032.png,377613,5380,SUNSEG_case67,case67,15,176a1c57834ae4d40d1a4d73d4b49d11dbe537dff0699d58bdb586a98f94519e,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a9_ayy_image0014,TestEasyDataset,Unseen,case67,case67,14,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0014.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a9_ayy_image0014.png,400874,4774,SUNSEG_case67,case67,16,196200b8dfad2704d9879d32f50ccd56aab9c3a4c47f236ef360e2227132ca5c,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
testeasydataset/unseen/case67/case_m_20181213131150_0u62365121395349_1_002_001-1_a11_ayy_image0020,TestEasyDataset,Unseen,case67,case67,20,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/Frame/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0020.jpg,SUN-SEG-FinalData-v20251212/TestEasyDataset/Unseen/GT/case67/case_M_20181213131150_0U62365121395349_1_002_001-1_a11_ayy_image0020.png,373911,5213,SUNSEG_case67,case67,17,197fa2e743928ab4ee5cf3cfeec9743f6d2fd3a5590ffb2790992dc1c288fcfa,Easy-Unseen,SELECTED_PENDING_CONTAMINATION
